Emerging Significance of Ginsenosides as Potentially Reversal Agents of Chemoresistance in Cancer Therapy,8719627,10.3389/fphar.2021.720474,NA,"This work was supported by Program of National Natural Science Foundation of China (81503272, 81630101), Application Foundation Research Project of Sichuan Provincial Department of Science and Technology (2017JY0187), and Xinglin Scholar Research Promotion Project of Chengdu University of TCM (2018016).",NA
Identifying lncRNA- and Transcription Factor-Associated Regulatory Networks in the Cortex of Rats With Deep Hypothermic Circulatory Arrest,8719624,10.3389/fgene.2021.746757,NA,"This article was funded by the National Natural Science Foundation of China, grant numbers 81770319, 81570039, and 82070297; and the Natural Science Funds of Guangdong Province of China, grant number 2019A1515010218.",NA
Hypoxia Stimulates SUMOylation-Dependent Stabilization of KDM5B,8719622,10.3389/fcell.2021.741736,"We thank Prof. Shuai Ke from the University of California (Los Angeles, CA, United States) for MEF cells from Pias4

+/+
 and Pias4

−/−
 mice.","This work was supported by the Nature Science foundation of Zhejiang (Y19H160258, LD21H160001) and high-level health innovative talents program in Zhejiang.",NA
Live Birth Rate in Patients With Premature Ovarian Insufficiency During Long-Term Follow-Up Under Hormone Replacement With or Without Ovarian Stimulation,8719621,10.3389/fendo.2021.795724,"The authors thank Yuta Kawagoe, Naoki Okamoto, and Takayuki Tanaka for technical assistance and Asami Onimaru for administrative assistance.",NA,NA
Community Outbreak Moderates the Association Between COVID-19-Related Behaviors and COVID-19 Fear Among Older People: A One-Year Longitudinal Study in Taiwan,8719620,10.3389/fmed.2021.756985,NA,"This study was supported in part by the Ministry of Science and Technology, Taiwan (grant number: MOST109-2327-B-006-005) and in part by the Taipei Municipal Wanfang Hospital Cross-Institutions Fund (grant number: 110-swf-01).",NA
Adolescents’ Personality Development – A Question of Psychosocial Stress,8719601,10.3389/fpsyg.2021.785610,NA,"This research reported in this article was supported by a grant from the Volkswagen Foundation (Schumpeter Fellowship, II/84 452). AB was in part supported by the German Research Foundation (DFG, Project-ID 402170461 – TRR 265). We acknowledge support for the Article Processing Charge from the DFG (German Research Foundation, 393148499) and the Open Access Publication Fund of the University of Greifswald.",NA
Neural Responses to Mandatory and Voluntary Donation Impact Charitable Giving Decisions: An Event-Related Potentials Study,8719600,10.3389/fpsyg.2021.783825,NA,"This work was supported by grants 2021C35037 and 2021C35038 from the Planning of Soft Science Research Program of Zhejiang Province in 2021 and was supported by grant JD5-PY33 from the Project of M.I.C.E and Tourism Development Research Base of Ningbo in 2021. The funders had no role in the study design; in the collection, analysis, and interpretation of data; in the writing of the report; or in the decision to submit the article for publication.",NA
Atypical Neural Responses of Cognitive Flexibility in Parents of Children With Autism Spectrum Disorder,8719598,10.3389/fnins.2021.747273,"We are thankful for the support of the funding mentioned above and acknowledge all subjects for their support and participation, as they made this study possible.",This work was supported by the “special disease cohort” research project of Nanjing Medical University (NMUC2018010A).,NA
Ebf Activates Expression of a Cholinergic Locus in a Multipolar Motor Ganglion Interneuron Subtype in Ciona,8719597,10.3389/fnins.2021.784649,"We would like to thank Susanne Gibboney, Florian Razy-Krajka, and all members of the laboratory for advice and technical assistance. We thank Paschalis Kratsios, Oliver Hobert, and Mike Levine for their advice and support.","This work was funded by the NSF grant 1940743 (IOS) and NIH grant GM143326 to AS, and an ARCS Foundation fellowship to SP.",NA
"Mendelian Randomization Integrating GWAS, eQTL, and mQTL Data Identified Genes Pleiotropically Associated With Atrial Fibrillation",8719596,10.3389/fcvm.2021.745757,YL would like to thank Miss Wan Ziwei for her love.,This work was supported by grants from the National Natural Science Foundation of China (Grant Nos. 81770337 and 82070356).,NA
Epithelial–Mesenchymal Transition Participates in the Formation of Vestibular Flat Epithelium,8719593,10.3389/fnmol.2021.809878,NA,"This work was supported by the National Natural Science Foundation of China (grant numbers 81771016, 81830030, 81900929, and 82101210), Beijing Natural Science Foundation (grant numbers 7212022 and 7194256), and the Beijing Hospitals Authority Youth Program (grant number QML20180101).",NA
The Novel Peptide AEDPPE Alleviates Trophoblast Cell Dysfunction Associated With Preeclampsia by Regulating the NF-κB Signaling Pathway,8719592,10.3389/fcvm.2021.738378,We thank LetPub (https://www.letpub.com) for its linguistic assistance during the preparation of this manuscript.,"This research was financially supported by the National Natural Science Foundation of China (81771604, 81801470) and Jiangsu Provincial Key Research and Development Program (Grant No. BE2021614).",NA
"18KHT01, a Potent Anti-Obesity Polyherbal Formulation",8719591,10.3389/fphar.2021.807081,We give our sincere thanks to the Bio & Medical Technology Development Program of the National Research Foundation (NRF) and the Korean MSIP&MOHW for providing funding for our study.,This research was supported by the Bio & Medical Technology Development Program of the National Research Foundation (NRF-2015M3A9A5031098) and funded by the Korean government (MSIP&MOHW).,NA
"
SAMHD1 Mutations and Expression in Mantle Cell Lymphoma Patients",8719590,10.3389/fonc.2021.763151,NA,This work was supported by the National Natural Science Foundation of China (NSFC 81770209) and National Science and Technology Major Project of China (No. 2017ZX09304-021).,NA
Proteomics-Based Approach to Identify Novel Blood Biomarker Candidates for Differentiating Intracerebral Hemorrhage From Ischemic Stroke—A Pilot Study,8719589,10.3389/fneur.2021.713124,NA,This study was supported by the Deutsche Forschungsgesellschaft (DFG) project SFB815/Z1 (IW).,NA
Corrigendum: Antiviral and Immunomodulatory Effects of Pelargonium sidoides DC. Root Extract EPs® 7630 in SARS-CoV-2-Infected Human Lung Cells,8719588,10.3389/fphar.2021.814452,NA,NA,NA
Nematode RALF-Like 1 Targets Soybean Malectin-Like Receptor Kinase to Facilitate Parasitism,8719587,10.3389/fpls.2021.775508,We would like to thank members of FY laboratory and XF laboratory for helpful discussions on the project.,"This work was supported by a starting grant from Hunan University (531118010507) to DWu, Key Research Program of the Chinese Academy of Sciences (Grant Nos. ZDRW-ZS-2019-2-02) to XF and China Postdoctoral Science Foundation funded projects (No. 2021M701091) to XZ.",NA
Geographical Landscape and Transmission Dynamics of SARS-CoV-2 Variants Across India: A Longitudinal Perspective,8719586,10.3389/fgene.2021.753648,Authors acknowledge the help and support from Aradhita Baral towards facilitating the MoU between CSIR-IGIB and Indiana University. Aradhita’s role is also appreciated as Research manager and coordination with the funders. Authors acknowledge the support of Anil and Nisha toward COVID sample transport and sample management.,"This research was funded by the Council of Scientific and Industrial Research (CSIR) project, (MLP-2005), Fondation Botnar (CLP-0031), Bill and Melinda Gates Foundation (Grant number–INV-033578), Intel (CLP-0034), National Institute of General Medical Sciences of the NIH under Award Number R01GM123314 (SC), National Science Foundation under Award Number 1940422 (SC), Indo-U.S. Science and Technology Forum under Award Number IUSSTF/VN-COVID/005/2020 (SC and RP), and IUPUI’s Office of the Vice Chancellor for Research COVID-19 Rapid Response Grant (SC).",NA
What Do We Know About Teamwork in Chinese Hospitals? A Systematic Review,8719585,10.3389/fpubh.2021.735754,"We thank the librarian Wichor Bramer from Erasmus Medical Center, Erasmus University Rotterdam for his support in searching in English databases for this systematic review. We also thank the librarian Gusta Drenthe from Erasmus University Rotterdam for her suggestions on finding full texts.","This work was supported by China Scholarship Council (No. 201906160092; receiver: HW). This funder has no role in the study design, data collection and analysis, interpretation of data, and writing the manuscript.",NA
Serum Tie-1 is a Valuable Marker for Predicting the Progression and Prognosis of Cervical Cancer,8719584,10.3389/pore.2021.1610006,"We thank all recruited patients for providing tissue samples and the staff of the Department of Gynecology and the staff of the Department of Pathology, First Affiliated Hospital, School of Medicine, Shihezi University, Shihezi, China for sample collection.",This work was supported by National Natural Science Foundation of China (grant number 82072893); the Non-profit Central Research Institute Fund of Chinese Academy of Medical Sciences (grant number 2020-PT330-003); the Achievement Transformation and Technology Promotion Project of Shihezi University (grant number CGZH201702); and the Science and Technique Project of Xinjiang Production and Construction Corps (grant number 2017DB012).,NA
"The Modulation of Water, Nitrogen, and Phosphorous Supply for Growth Optimization of the Evergreen Shrubs Ammopiptanthus mongolicus for Revegetation Purpose",8719576,10.3389/fpls.2021.766523,NA,"This work was supported by Research and Innovation Team of Key Technologies for Ecological Protection and Restoration, Quality Improvement and Efficiency Enhancement of the Yellow River Basin of Shaanxi Academy of Forestry Sciences (SXLK2020-0305), National Key Research and Development Program of China (2017YFC0504402), and National Natural Science Foundation of China (31670713).",NA
Human Metabolites of Hamaforton™ (Hamamelis virginiana L. Extract) Modulates Fibroblast Extracellular Matrix Components in Response to UV-A Irradiation,8719534,10.3389/fphar.2021.747638,The Authors wish to thank Kariklia Pascucci for her kind support in daily lab work.,"The authors declare that this study received funding from Horphag Research, Geneva, Switzerland. The funder was not involved in the study design, collection, analysis, interpretation of data, the writing of this article or the decision to submit it for publication.",NA
"Stationary Lactococcus cremoris: Energetic State, Protein Synthesis Without Nitrogen and Their Effect on Survival",8719527,10.3389/fmicb.2021.794316,We thank Saskia van Schalkwijk for technical assistance.,"RTP was partly financed by Netherlands Organisation for Scientific Research (NWO), as part of the research programme TTW with project number 13858. SD and HB were funded by TiFN program 16MF01, Wageningen, Netherlands.",NA
Abscisic Acid Mediates Grafting-Induced Cold Tolerance of Watermelon via Interaction With Melatonin and Methyl Jasmonate,8719526,10.3389/fpls.2021.785317,NA,"This research was funded by the National Key Research and Development Program of China, grant number 2018YFD1000800; the National Natural Science Foundation of China, grant numbers 31801884 and 31972479; the China Agriculture Research System of MOF and MARA, grant number CARS-25; and the Tang Scholar of Northwest A&F University.",NA
"Spectral, Anti-Inflammatory, Anti-Pyretic, Leishmanicidal, and Molecular Docking Studies, Against Selected Protein Targets, of a New Bisbenzylisoquinoline Alkaloid",8719521,10.3389/fchem.2021.711190,We acknowledge the cooperation and support of the Higher Education Commission of Pakistan.,NA,NA
Genome-Wide Association Study of Root Mealiness and Other Texture-Associated Traits in Cassava,8719520,10.3389/fpls.2021.770434,"The authors are thankful to the West Africa Centre for Crop Improvement (WACCI) for funding activities for field trials for this study. We sincerely appreciate the National Root Crops Research Institute (NRCRI), Umudike, Nigeria, for providing experimental sites for the field trials, and the technical staff of NRCRI for their assistance during the study period. The authors also acknowledge support received from RTBfoods project, and the contribution of Dr. Damian Ndubuisi Njoku for providing the plant material used in this study.","This study was supported by the Deutscher Akademischer Austauschdienst (DAAD) to pursue a Ph.D in Plant Breeding at the West Africa Centre for Crop Improvement (WACCI), University of Ghana, Legon, Accra, Ghana. We acknowledge support from Next Generation Cassava Breeding Project through funds received from the Bill and Melinda Gates Foundation (BMGF) and the Department for International Development of the United Kingdom (UKAid; Grant number OPP1048542, http://www.gatesfoundation.org).",NA
Mindfulness-Informed Guided Imagery to Target Physical Activity: A Mixed Method Feasibility and Acceptability Pilot Study,8719519,10.3389/fpsyg.2021.742989,"We would like to thank members of the Health Psychology Doctoral Advisory Committee for advising this project and providing support: Jeanette Bennett, Ph.D., Michael Turner, Ph.D., Jennifer Webb, Ph.D., Erin Basinger, Ph.D. A special thanks to Shannon Lindsay, B.S. and Cole Jones for their help with this project.","Participant incentives were partially funded by a doctoral research award provided by the University of North Carolina Health Psychology Ph.D. Program. In addition, SL, LM, and AB investigator time was also supported by a grant from the NIH (R21CA260360).",NA
"Indirect in vitro Regeneration of the Medicinal Plant, Aspilia africana, and Histological Assessment at Different Developmental Stages",8719492,10.3389/fpls.2021.797721,NA,"This study was supported under the framework of the International Cooperation Program (Korea-South Africa Cooperative Research Project for Excavation of Candidate Resources of Complementary and Alternative Medicine) managed by the National Research Foundation of Korea (Grant No. 2017093655 and KIOM: D17470). This study was also supported by the Development of Sustainable Application for Standard Herbal Resources (KSN2013320), the Korea Institute of Oriental Medicine (KIOM) through the Ministry of Science and ICT, South Korea, and the UST Overseas Training Program 2021, funded by the University of Science and Technology, South Korea.",NA
The Moderating Role of Anticipated Regret and Product Involvement on Online Impulsive Buying Behavior,8719491,10.3389/fpsyg.2021.732459,NA,"This work was supported by National Natural Science Fund of China (NSFC) (Grant Numbers: 71601084 and 71701080), Foundation of Institute for Enterprise Development, Jinan University, Guangdong Province (Grant Number: 2021MYZD01), Jinan University Management School Funding Program (Grant Number: GY21011), and Foundation of Research Institute on Brand Innovation and Development of Guangzhou (2021CR03).",NA
Expression GWAS of PGIP1 Identifies STOP1-Dependent and STOP1-Independent Regulation of PGIP1 in Aluminum Stress Signaling in Arabidopsis,8719490,10.3389/fpls.2021.774687,"RA is thankful to the Japanese Government (Monbukagakusho: MEXT) for the scholarship. YK is thankful to Gifu University Young and Mid-Career Researcher Overseas Training Program. The authors are thankful to Shiori Tai of Gifu University for assistance with phenotyping. We are grateful for the technical support provided by Mutsutomo Tokizawa at Gifu University, and Fumie Mori at RIKEN BRC. We thank the RIKEN BRC, ABRC, and NASC for providing Arabidopsis seeds. We also thankful to editage English editing service.",This work was supported by JSPS KAKENHI grant Numbers 19K05753 and 21H02088.,NA
Phenotyping and Genotyping Analyses Reveal the Spread of Puccinia striiformis f. sp. tritici Aeciospores From Susceptible Barberry to Wheat in Qinghai of China,8719489,10.3389/fpls.2021.764304,NA,"This study was supported by the National Key Research and Development Program of China (2018YFD0200500, 2018YFD0200400), National Natural Science Foundation of China (31871918, 31960524, 32072358), National 111 Plan (No. BP0719026), the Fundamental Research Funds for the Central Universities (2452019046), and the Natural Science Basic Research Plan in Shaanxi Province of China (2020JZ-15).",NA
Immersive Learning Design for Technology Education: A Soft Systems Methodology,8719480,10.3389/fpsyg.2021.745295,"The authors would like to acknowledge the support of a matching grant from the University Grants Committee of the Hong Kong Special Administrative Region, China and the Macau Higher Education Fund. Our gratitude was also extended to the Department of Supply Chain and Information Management and Big Data Intelligence Centre of HSUHK, the Department of ISE and Integrated Product Design Laboratory of PolyU, and the Faculty of Business of the City University of Macau for their support in this work. Special thanks go to Dr. Polly Leung, Miss Karen Yip and Miss Iris Lau for their assistance provided in this study.","This work was supported in part by a matching grant from the University Grants Committee of the Hong Kong Special Administrative Region, China (RMGS Project No. 700026), the Macau Higher Education Fund (Ref.: TETCITYU-2020-04) and a funded project of Online Teaching Development and Educational Research Grant (Stage I) from the Department of Industrial and Systems Engineering (ISE) of The Hong Kong Polytechnic University (PolyU) for this research study.",NA
A 3-D Finite-Element Minipig Model to Assess Brain Biomechanical Responses to Blast Exposure,8719465,10.3389/fbioe.2021.757755,"We acknowledge support from the U.S. DoD, the Defense Health Program managed by the U.S. Army Military Operational Medicine Research Program (Fort Detrick, MD), and the DoD High Performance Computing Modernization Program. We thank Maria Kuhrmann for editorial assistance.",This work was supported by the U.S. Army Medical Research and Development Command under Contract No. W81XWH20C0031.,NA
Can a Computer-Aided Mass Diagnosis Model Based on Perceptive Features Learned From Quantitative Mammography Radiology Reports Improve Junior Radiologists’ Diagnosis Performance? An Observer Study,8719464,10.3389/fonc.2021.773389,NA,"This study received partial funding from the National Natural Science Foundation of China Nos. 82171929; the National Key R&D Program of China under Grant Nos. 2018YFC1704206 and 2016YFB0200602, 2019YFC0121903 and 2019YFC0117301; the Fundamental Research Funds for the Central Universities under Grant No. 19LGYJS63; the NSFC under Grant Nos. 81971691, 81801809, 81830052, 81827802, U1811461, and 11401601; the Natural Science Foundation of Guangdong Province, China, under Grant Nos. 2019A1515011168 and 2018A0303130215; the Science and Technology Innovative Project of Guangdong Province under Grant Nos. 2016B030307003, 2015B010110003, and 2015B020233008; the Science and Technology Planning Project of Guangdong Province under Key Grant Nos. 2015B020233002 and 2017B020210001; the Guangzhou Science and Technology Creative Project under Key Grant No. 201604020003; the Guangdong Province Key Laboratory of Computational Science Open Grant No. 2018009; the Construction Project of Shanghai Key Laboratory of Molecular Imaging 18DZ2260400; The Natural Science Foundation of Guangdong Province, China, under Grant No. 2019A1515011168; the Clinical Research Startup Program of Southern Medical University by High-level University Construction Funding of Guangdong Provincial Department of Education under Grant No. LC2016ZD018; and the Clinical Research Program of Nanfang Hospital, Southern Medical University, under Grant Nos. 2020CR010, 2019CR002, and 2018CR040; and President’s Fund of Nanfang Hospital, Southern Medical University, under Grant No. 2019C017, in part by the Science and Technology Program of Guangzhou under Grant 201804020053, in part by Guangdong Province Key Laboratory of Computational Science at the Sun Yat-sen University under grant 2020B1212060032.",NA
Regulation of Growth and Main Health-Promoting Compounds of Chinese Kale Baby-Leaf by UV-A and FR Light,8719463,10.3389/fpls.2021.799376,NA,This work was supported by a grant from the Key-Area Research and Development Program of Guangdong Province (2019B020214005 and 2019B020222003).,NA
"
ITGA5 Predicts Dual-Drug Resistance to Temozolomide and Bevacizumab in Glioma",8719456,10.3389/fonc.2021.769592,NA,This study was supported by the National Natural Science Foundation of China (no. 81873048) and Sichuan Provincial Science Fund for Distinguished Young Scholars of China (no. 2020JDJQ0065) to CX; the National Natural Science Foundation of China (General Program: no. 81672824; Key Program: no. U20A20380) to LC; Sichuan Science and Technology Program (no. 2021YFH0187) to YS; and the Fundamental Research Funds for the Central Universities (no. ZYGX2020KYQD002) to YS.,NA
Functional Subdivisions of the Cerebellum in Naturalistic Paradigm Functional Magnetic Resonance Imaging,8719453,10.3389/fnins.2021.748561,NA,"This work was supported by the National Key R&D Program of China (2020AAA0105701) and National Natural Science Foundation of China (NSFC; 62076205, 61936007, and 61836006).",NA
Mechanical Thrombectomy With and Without Intravenous Tissue Plasminogen Activator for Acute Ischemic Stroke: A Systematic Review and Meta-Analysis Using Nested Knowledge,8719452,10.3389/fneur.2021.759759,NA,This research was supported in part by a generous grant from the Hawai'i Community Foundation to JH.,NA
Structural Covariance Network as an Endophenotype in Alzheimer’s Disease-Susceptible Single-Nucleotide Polymorphisms and the Correlations With Cognitive Outcomes,8719443,10.3389/fnagi.2021.721217,"We thank the Genomics Center for Clinical and Biotechnological Applications of the National Core Facility for Biopharmaceuticals, Taiwan (MOST 109-2740-B-010-002), for genotyping. We thank the participants and their families for their generosity.","This work was supported by grants CMRPG8J0522, CMRPG8J0842, and CMRPG8K1531 from Chang Gung Memorial Hospital and 109-2314-B-182A-082 from the Ministry of Science and Technology (MOST), Taiwan, to C-CC.",NA
Elevating Subjective Well-Being Through Physical Exercises: An Intervention Study,8719442,10.3389/fpsyg.2021.702678,NA,The authors acknowledge support from The Maria Grzegorzewska University.,NA
Tonoplast-Localized Theanine Transporter CsCAT2 May Mediate Theanine Storage in the Root of Tea Plants (Camellia sinensis L.),8719441,10.3389/fpls.2021.797854,"We thank members in XW's and ZZ's laboratories for their assistance with the experiments and data analyses. We also thank Prof. Guohua Xu in College of Resources and Environmental Sciences, Nanjing Agricultural University, for providing the yeast strains.","This work was supported by grants from the China Postdoctoral Science Foundation (2018M632821), the Hubei Provincial Natural Science Foundation (2019CFB178), Collaborative Innovation Project of Universities in Anhui Province (GXXT-2020-080), the Hubei Innovative Postdoctoral Position (20192344), Natural Science Foundation of Hubei Academy of Agricultural Sciences (2021NKYJJ13), and the Earmarked Fund for China Agriculture Research System (CARS-23).",NA
Electrocardiographic Features of Left Ventricular Diastolic Dysfunction and Heart Failure With Preserved Ejection Fraction: A Systematic Review,8719440,10.3389/fcvm.2021.772803,NA,"This research was funded by European Research Council consolidator grant 866478 (UCARE), Dutch Cardiovascular Alliance grant 2020B004 (IMPRESS), Leducq Network of Excellence 16CVD02 (RHYTHM), and Dutch Cardiovascular Alliance grant 2020B008 (RECONNEXT).",NA
Editorial: Plant Development: From Cells to Systems Biology,8719439,10.3389/fpls.2021.810071,NA,"Research in the JMP-P lab was funded by the Ministerio de Ciencia e Innovación of Spain, grant no. RTI2018-096505-B-I00, and the European Regional Development Fund (ERDF) of the European Commission. Research in the SdF lab is funded by the Consejo Nacional de Ciencia y Tecnología of Mexico (CONACyT) grant CB-2017-2018-A1-S-1012. SdF also acknowledges the Marcos Moshinsky Foundation and the H2020-MSCA-RISE 2020 EVOfruland project 101007738.",NA
Living Donor Kidney Transplantation in Patients With Donor-Specific HLA Antibodies After Desensitization With Immunoadsorption,8719417,10.3389/fmed.2021.781491,NA,This study was funded in part by the Dietmar-Hopp Stiftung.,NA
An Investigation of Behavioural and Self-Reported Cognitive Empathy Deficits in Adolescents With Autism Spectrum Disorders and Adolescents With Behavioural Difficulties,8719354,10.3389/fpsyt.2021.717877,"The authors would like to thank the schools, foundation, referral unit, community centre, and academy for facilitating recruitment and testing of our participants. We would like to thank our participants for their participation and interest in the research. The authors would also like to thank Professor Zaki for his permission to develop a new stimulus set for the AE task and his advice in the design and analysis of the task and data.","SV studies were supported by a Hilary Green Studentship on empathy awarded by the University of Birmingham, United Kingdom.",NA
Circular RNA Expression for Dilated Cardiomyopathy in Hearts and Pluripotent Stem Cell–Derived Cardiomyocytes,8719353,10.3389/fcell.2021.760515,NA,"This research was funded by the National Natural Science Foundation of China (81801474), the Science and Technology Fund of Shenzhen (JCYJ20180306172502097), and Shenzhen Longhua District Science and Technology Innovation Bureau Project (2020033).",NA
Uniportal Video-Assisted Thoracoscopic Resection and Lobectomy for Infants With Pulmonary Sequestration: Case Series and Initial Experience,8719340,10.3389/fped.2021.798342,NA,NA,NA
Protective Effects and Mechanism of Radix Polygalae Against Neurological Diseases as Well as Effective Substance,8719339,10.3389/fpsyt.2021.688703,NA,"This work was supported by the Ministry of Science and Technology of China (2017ZX09301029), the National Key Research and Development Program (No. 2016YFE0131800), and the Development of Animal Model on Human Diseases (2016-I2M-2-006).",NA
"Asynchrony of Apical Polarization, Luminogenesis, and Functional Differentiation in the Developing Thyroid Gland",8719337,10.3389/fendo.2021.760541,Animal housing and care were provided by the Experimental Biomedicine (EBM) laboratory at University of Gothenburg. Ultrastructural analysis was conducted at the Electron Microscopy Unit at Sahlgrenska Academy. We thank Yvonne Josefsson for preparation of electron microscopy specimens.,"The work was supported by the Swedish Research Council (2016-02360 to MN), the Swedish Cancer Society (17-0657 and 20-1279 to MN), the Gothenburg Medical Society (to EJ), Assar Gabrielsson Fund for Cancer Research (to EJ), and Sahlgrenska University Hospital according to the ALF agreement (to HF).",NA
"
In Silico Sperm Proteome Analysis to Investigate DNA Repair Mechanisms in Varicocele Patients",8719329,10.3389/fendo.2021.757592,"The authors are thankful to the artists from the Cleveland Clinic’s Center for Medical Art and Photography for their help with the illustrations. The authors also thank Dr. Saradha Baskaran, Dr. Kristian Leisegang, Dr. Rakesh Sharma, Dr. Rossella Cannarella, and Dr. Lucia Rocco for their help in reviewing the manuscript.","This study was supported by the American Center for Reproductive Medicine, Cleveland Clinic, Cleveland, Ohio, USA.",NA
Breast Cancer Risk with Progestin Subdermal Implants: A Challenge in Patients Counseling,8719328,10.3389/fendo.2021.781066,NA,NA,NA
Corrigendum: A Novel Autoantibody Induced by Bacterial Biofilm Conserved Components Aggravates Lupus Nephritis,8719327,10.3389/fimmu.2021.819846,NA,NA,NA
"ArfX2 GTPase Regulates Trafficking From the Trans-Golgi to Lysosomes and Is Necessary for Liver Abscess Formation in the Protozoan Parasite Entamoeba histolytica
",8719317,10.3389/fcimb.2021.794152,"We thank Seiki Kobayashi and Eiko Nakasone for technical assistance, Christopher D. Huston for providing the GFP-KDEL plasmid, and Kumiko Nakada-Tsukui, Ghulam Jeelani, and all members of our laboratory for valuable discussions.","This research was partially funded by Grants-in-Aid for Scientific Research (C) (JP19K07531 to YS-N) and Grant-in-Aid for Scientific Research (B) (JP18H0265, JP21H02723) to TN from the Japan Society for the Promotion of Science, Grant for Research on Emerging and Re-emerging Infectious Diseases from Japan Agency for Medical Research and Development (AMED, JP20fk0108138 and JP20fk0108139 to YS-N and TN), and a Grant for Science and Technology Research Partnership for Sustainable Development (SATREPS) from AMED and Japan International Cooperation Agency (JICA) (JP20jm0110022) to TN.",NA
Cortico-Cerebellar Hyper-Connections and Reduced Purkinje Cells Behind Abnormal Eyeblink Conditioning in a Computational Model of Autism Spectrum Disorder,8719301,10.3389/fnsys.2021.666649,We thank Adriano Capirchio for his comments on the manuscript.,"This research was supported by the ERASMUS + project ARIS (www.aris-project.eu), Grant Agreement 2019-1-BE01-KA202-050425, and by the Advanced School in Artificial Intelligence (www.as-ai.org).",NA
Socio-Economic Impacts of COVID-19 on Working Mothers in France,8719263,10.3389/fsoc.2021.732580,"The authors are grateful to the COCONEL Consortium for supporting the research: VITROME IHU Méditerranée Infection, Centre d’investigation clinique en vaccinologie Cochin-Pasteur, École des hautes études en santé publique, Observatoire régional de santé, Agence nationale de la recherche (ANR), Institut de recherche pour le développement (IRD), and Institut français d’opinion publique (IFOP).","The COCONEL survey was funded by the the Agence Nationale de la Recherche (Grant No. ANR-20-COVI-0035-01), the Institut de Recherche pour le Développement, and the Fondation de France. Funding support was provided for the sixth wave of the COCONEL survey by the Institut national d’études démographiques on 1 April 2020.",NA
Microhomology-Mediated Nonhomologous End Joining Caused Rearrangement of EMD and FLNA in Emery-Dreifuss Muscular Dystrophy,8719250,10.3389/fgene.2021.786294,We are grateful to the patients and their families.,"This work was supported by grants from the National Natural Science Foundation of China (No. 82171393), the Natural Science Foundation of Beijing Municipality (No. 7212116), the National Key Research and Development Program of China (No. 2016YFC0901505), and the Beijing Key Laboratory of Molecular Diagnosis and Study on Pediatric Genetic Diseases (No. BZ0317).",NA
"A Pilot Study on Early-Onset Schizophrenia Reveals the Implication of Wnt, Cadherin and Cholecystokinin Receptor Signaling in Its Pathophysiology",8719199,10.3389/fgene.2021.792218,The authors are grateful to E. Lalli for discussion and F. Aguila for graphical help.,"This study was supported by 6ème Projet Santé CG06 (AF, BB), Fondation Monaco Against Autism (AF and FA), Fondation Jérôme Lejeune (BB), Crédits Scientifiques Incitatifs Université Côte d’Azur (MC) and Agence Nationale de la Recherche: ANR-20-CE16- 0016-01 (BB), ANR-15-IDEX-0001 (AF, MC, MMD, FA and BB) and ANR-11-LABX-0028-01 (BB and MC). MMD was a recipient of a fellowship of the international PhD program of LabEx “Signalife” and IBRO.",NA
Construction and Validation of a Combined Ferroptosis and Hypoxia Prognostic Signature for Hepatocellular Carcinoma,8719198,10.3389/fmolb.2021.809672,"We sincerely acknowledge the contributions from the TCGA project, the CGGA project, and the HPA project.","This work was supported by the National Natural Science Foundation of China (No. 82103090, 82073045); Guangdong Basic and Applied Basic Research Foundation (No. 2019A1515011418, 2021A1515012107); Project funded by China Postdoctoral Science Foundation (2020TQ0384, 2021M703742); GuangZhou Basic and Applied Basic Research Foundation (202102020089).",NA
Vitamin D and Lipid Profiles in Postmenopausal Women: A Meta-Analysis and Systematic Review of Randomized Controlled Trials,8719197,10.3389/fmolb.2021.799934,NA,NA,NA
X Chromosome Inactivation Pattern and Pregnancy Outcome of Female Carriers of Pathogenic Heterozygous X-Linked Deletions,8719196,10.3389/fgene.2021.782629,"We thank all families and voluntary subjects for their understanding and cooperation. We thank Xintong Zhu, Junwen Wang, Mao Zhang, and Xinying Guan for the technical help and discussion.",The study was funded by the National Natural Science Foundation of China (No. 82171840) and the Natural Science Foundation Project of Chongqing (cstc2021jcyj-msxmX0281).,NA
"The Heart of Silk Road “Xinjiang,” Its Genetic Portray, and Forensic Parameters Inferred From Autosomal STRs",8719170,10.3389/fgene.2021.760760,NA,This study was financially supported by China Medical University’s research funds for postdoctoral research grant no. 110/1210619014.,NA
Soluble Epoxide Hydrolase Deletion Limits High-Fat Diet-Induced Inflammation,8719166,10.3389/fphar.2021.778470,NA,This study was supported by a RIVER grant from the National Institute of Environmental Health Sciences (NIEHS) Grant R35ES030443 and NIEHS Superfund Research Program P42 ES004699.,NA
Cross-Tissue Characterization of Heterogeneities of Mesenchymal Stem Cells and Their Differentiation Potentials,8719164,10.3389/fcell.2021.781021,NA,"This study was supported by the National Key R&D Program of China (2018YFC1004500, 2021YFA0909300), National Natural Science Foundation of China (81872330, 81972116), the Shenzhen Science and Technology Program (KQTD20180411143432337), the Shenzhen Innovation Committee of Science and Technology (ZDSYS20200811144002008, JCYJ20170817172023838, JCYJ20170413161649437), and Center for Computational Science and Engineering in SUSTech.",NA
