Prevalence and associated factors of vision loss in the South African National Health and Nutrition Examination Survey (SANHANES-1),7775629,10.1186/s12886-020-01714-4,We thank all the experts that gave technical support in the SANHANES (as they are listed in the SANHANES-1 report). We also extend our gratitude to the community leaders and all the South Africans who participated in the survey.,"No specific funding was received by authors for this work. However, the SANHANES-1 survey was funded by the South African Department of Health and the UK Department for International Development (DFID). The South African Department of Health and the UK DFID had no role in the design, data collection, analysis, interpretation of data, and in writing the manuscript for publication.",NA
Potential natural inhibitors of xanthine oxidase and HMG-CoA reductase in cholesterol regulation: in silico analysis,7775628,10.1186/s12906-020-03162-5,"We thank Mr. Sita Ram Phuyal, Mr. Purushottam Niraula, Mr. Karan Khadayat, and Mrs. Sonika Dawadi for their constructive suggestions.",No,NA
Passive smoking exposure and the risk of hypertension among non-smoking adults: the 2015–2016 NHANES data,7775627,10.1186/s40885-020-00159-7,The authors would like to appreciate the efforts of the Center for Disease Control and Prevention United States for making the data for this report publicly available.,"Okekunle AP received partial support from the African-German Network of Excellence in Science (AGNES), the Federal Ministry of Education and Research (BMBF) and the Alexander von Humboldt Foundation (AvH). Also, both Okekunle AP and Akpa OM received partial funding from the Postgraduate College, University of Ibadan, Nigeria.",NA
Evidence that seasonal malaria chemoprevention with SPAQ influences blood and pre-erythrocytic stage antibody responses of Plasmodium falciparum infections in Niger,7775624,10.1186/s12936-020-03550-9,We thank the villagers and the health workers of the different studied sites for their collaboration.,"The Laboratory of Biochemistry and Molecular Biology, Faculty of Science and Technology, University of Abomey-Calavi, Benin and the Center for Medical and Health Research (CERMES-Niger) supported the realization of this study.",NA
Conducting CBT for Anxiety in Children with Autism Spectrum Disorder During COVID-19 Pandemic,7775616,10.1007/s10803-020-04845-1,"Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD) Grant No. R01HD083881 (DGS). CBK and KI are Fellows of the Translational Developmental Neuroscience Training Program (National Institute of Mental Health, Grant No. T32 MH18268) directed by Dr. Michael Crowley.",NA,NA
Focus on renal blood flow in mechanically ventilated patients with SARS-CoV-2: a prospective pilot study,7775615,10.1007/s10877-020-00633-5,The authors would like to thank all the nurses and caregivers for their active involvement in the management of patients during this study.,NA,NA
"Acacia pennata L. leaves: chemical profiling and impact on DNA damage, alteration of genotoxicity—related genes expression and ROS generation in hepatic tissues of acetaminophen treated male rats",7775610,10.1007/s13596-020-00527-6,"The authors thank Dr. El-Sayed S. Abdel-Hameed (Laboratory of Medicinal Chemistry, Theodor Bilharz Institute, Giza, Egypt, Laboratory of Natural Products Analysis, Faculty of Science, Taif University, Saudi Arabia) for carrying out the LC–ESI-mass. The financial support of National Research Centre,Dokki, Cairo, Egypt Project Number 11010328 is highly appreciated.",NA,NA
The Impact of a National Surgical Mask Wearing Policy on COVID-19 Transmission in Haemodialysis Units in the Republic of Ireland,7775609,10.1016/j.ekir.2020.12.031,DJS is funded by the HRB grant ARPP-P-2018-011.,NA,NA
Relative Sensitivity of Saliva and Upper Airway Swabs for Initial Detection of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in Ambulatory Patients,7775608,10.1016/j.jmoldx.2020.12.008,"I thank Yuan-Po Tu (The Everett Clinic), Ted Schutzbank (Meridian Biosciences), Robert Becker (Food and Drug Administration), Karen Heichman (Bill and Melinda Gates Foundation), and those posting on the Association for Molecular Pathology discussion group, CHAMP, for valuable discussions that led to this work.",NA,NA
Acute respiratory distress syndrome during the COVID-19 pandemic: not only SARS-CoV-2,7775607,na,"We thank Professor Sebastian Leschka, Department of Radiology, Cantonal Hospital St Gallen, for providing and reviewing chest CT images.",NA,NA
A simple but complex enough θ-SIR type model to be used with COVID-19 real data. Application to the case of Italy,7775262,na,"This research was partially supported by the Spanish Government under projects PID2019-106337GB-I00, MTM2015-64865-P and MTM2017-89423-P; the research group MOMAT (Ref. [910480]) supported by the 10.13039/501100002911Complutense University of Madrid, Spain; and the Regional Government of Andalusia under project P12-TIC301, partially financed by the 10.13039/501100008530European Regional Development Fund (ERDF)
. Also thanks to M. Ramos-Rubio for his help with the manuscript.",NA,NA
Effects of COVID-19 on the Italian agri-food supply and value chains,7775261,na,NA,NA,NA
Opsoclonus After COVID-19 in an Infant,7775259,10.1016/j.pediatrneurol.2020.12.009,NA,NA,NA
"Territorywide Study of Early Coronavirus Disease Outbreak, Hong Kong, China ",7774584,10.3201/eid2701.201543,"We appreciate Oxford Nanopore Technologies Limited, especially Hai Wang and Eva Yu, for their supportive service in the delivery of sequencing flow cells and reagents, and the provision of technical advices. ",NA,NA
"Hospitalization for Invasive Pneumococcal Diseases in Young Children before Use of 13-Valent Pneumococcal Conjugate Vaccine, Suzhou, China",7774583,10.3201/eid2701.181415,We thank the physicians and the laboratory staff at Soochow University Affiliated Children Hospital who contributed to this study. We also thank Zhang Fangmin for assistance with data collection.,NA,NA
"Novel 6-Month Treatment for Drug-Resistant Tuberculosis, United States ",7774582,10.3201/eid2701.203766,NA,NA,NA
"Racial and Workplace Disparities in Seroprevalence of SARS-CoV-2, Baton Rouge, Louisiana, USA",7774581,10.3201/eid2701.203808,"The authors would like to especially thank the laboratories at the Ochsner Medical Center Jefferson Highway Campus for testing and keeping track of research samples; Christy Reeves for liaising with public leaders and sites; Eric Sapp and Dan Nichols for their recruitment effort; Susan Green, Charlene Ho, Lena Hooper, Patty Kline, and Candace Melancon for clinical site management; Johanna Veal, Lyndsey Buckner-Baiamonte, Ansley Hammons, and Ashley LaRoche for research site management; and countless research coordinators, clinical staff, marketing personnel, medical students, and Epic and IT staff for making site testing possible. The Ochsner Health Market Planning and Analysis team designed the maps in Appendix Figure 1. The authors thank Kathleen McFadden for her thorough editing. We would like to thank the Ochsner Language Services Department for helping to increase inclusivity and to acknowledge the East Baton Rouge Mayor–President Sharon Weston Broome and Pennington Biomedical Research Center for their collaboration and support of this project.",NA,NA
"Estimating the Force of Infection for Dengue Virus Using Repeated Serosurveys, Ouagadougou, Burkina Faso",7774580,10.3201/eid2701.191650,"This study was supported by funding from the Bill and Melinda Gates Foundation (grant no. OPP 1053432), as well as funding from the governments of Sweden, India, and South Korea. This research project was part of the “Community Research Studies and Interventions for Health Equity in Burkina Faso” program, funded by the Canadian Institutes of Health Research (ROH-115213). N.A. and T.E. were supported by award MR/R010161/1, which is jointly funded by the UK Medical Research Council (MRC) and the UK Department for International Development (DFID) under the MRC/DFID Concordat agreement and is also part of the European and Developing Countries Clinical Trials Partnership (EDCTP) -2 program, supported by the European Union.",NA,NA
"Intrafamilial Exposure to SARS-CoV-2 Associated with Cellular Immune Response without Seroconversion, France",7774579,10.3201/eid2701.203611,We thank all the participants in this study. ,NA,NA
Human Diversity of Killer Cell Immunoglobulin-Like Receptors and Human Leukocyte Antigen Class I Alleles and Ebola Virus Disease Outcomes,7774578,10.3201/eid2701.202177,"We thank the authorities of Conakry, especially the Ministry of Health and Public Hygiene, for supporting the study. We thank the staff members of the Centre d’Excellence de Formation et Recherche sur les Maladies Prioritaires en Guinée in Conakry for their collaboration. We extend our thanks to John L. Mokili for proofreading the manuscript. We thank Thierry Matonda-Ma-Nzuzi for great support on data analysis. Finally, we gratefully acknowledge all members of the Association des Survivants d’Ebola from Guéckédou and Coyah for being involved in this study.",NA,NA
"Etiology of Severe Acute Respiratory Infections, Bangladesh, 2017",7774577,10.3201/eid2701.201347,"We are grateful to all NISB surveillance staff including the IEDCR virology laboratory staff for their support in respiratory sample testing. We thank Mirza Mohammad Omer Farrque, and Jimmy Breen for their statistical input. We also thank Kaniz Fatema for help training NISB surveillance staff. We acknowledge the technical and editorial support provided by Lindsay Kim and Mary Ann Hall. Multipathogen diagnostic tests were provided by CDC’s Division of Viral Diseases with support from the Global Health Security Agenda.",NA,NA
"Developing Endemicity of Schistosomiasis, Corsica, France",7774576,10.3201/eid2701.204391,NA,NA,NA
Performance of Nucleic Acid Amplification Tests for Detection of Severe Acute Respiratory Syndrome Coronavirus 2 in Prospectively Pooled Specimens,7774575,10.3201/eid2701.203379,"We thank the Stanford Clinical Virology Laboratory staff for their dedication and commitment to patient care in the face of unprecedented challenges presented by the COVID-19 pandemic, and Hologic, Inc. for graciously providing in silico data from their pooling evaluations.",NA,NA
